"TransactionID","AccountID","TransactionAmount","AvgTransactionAmount","HighValueStatus","Location","TransactionDate","TransactionsPerDay","AvgDailyTransactions","FrequencyStatus","LoginAttempts","AvgLoginAttempts","LoginStatus","MultiFactorScore","MultiFactorLabel"
TX001905,AC00378,227.61,329.65,NORMAL,Houston,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002308,AC00378,521.81,329.65,NORMAL,Virginia Beach,"2023-11-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002322,AC00378,124.05,329.65,NORMAL,Albuquerque,"2023-10-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001158,AC00379,8.95,370.74,NORMAL,Oklahoma City,"2023-10-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001576,AC00379,732.53,370.74,NORMAL,San Jose,"2023-05-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000161,AC00380,139.53,196.11,NORMAL,Louisville,"2023-10-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000204,AC00380,51.0,196.11,NORMAL,Seattle,"2023-01-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000214,AC00380,116.86,196.11,NORMAL,Louisville,"2023-03-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000804,AC00380,560.15,196.11,NORMAL,Memphis,"2023-08-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001632,AC00380,17.1,196.11,NORMAL,Albuquerque,"2023-12-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001784,AC00380,292.03,196.11,NORMAL,Memphis,"2023-09-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000297,AC00381,475.36,296.9,NORMAL,Phoenix,"2023-10-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000655,AC00381,391.96,296.9,NORMAL,Nashville,"2023-06-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001218,AC00381,23.38,296.9,NORMAL,Memphis,"2023-09-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000131,AC00382,124.72,387.87,NORMAL,Oklahoma City,"2023-07-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000714,AC00382,98.81,387.87,NORMAL,San Francisco,"2023-09-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001191,AC00382,270.92,387.87,NORMAL,Louisville,"2023-04-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001593,AC00382,181.81,387.87,NORMAL,Austin,"2023-05-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001918,AC00382,1427.71,387.87,FLAG,New York,"2023-01-24",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX001951,AC00382,223.22,387.87,NORMAL,Fort Worth,"2023-07-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000165,AC00383,117.97,138.75,NORMAL,Kansas City,"2023-11-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000862,AC00383,141.8,138.75,NORMAL,Chicago,"2023-11-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001250,AC00383,256.3,138.75,NORMAL,New York,"2023-04-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001912,AC00383,38.95,138.75,NORMAL,Los Angeles,"2023-10-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000132,AC00384,302.45,366.03,NORMAL,San Antonio,"2023-09-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001187,AC00384,876.57,366.03,NORMAL,Portland,"2023-09-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001489,AC00384,276.26,366.03,NORMAL,Louisville,"2023-02-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001902,AC00384,179.0,366.03,NORMAL,Houston,"2023-09-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002196,AC00384,393.74,366.03,NORMAL,Charlotte,"2023-12-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002245,AC00384,517.68,366.03,NORMAL,Omaha,"2023-04-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002376,AC00384,16.53,366.03,NORMAL,Houston,"2023-07-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000010,AC00385,815.96,591.6,NORMAL,Nashville,"2023-03-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000140,AC00385,234.57,591.6,NORMAL,Chicago,"2023-09-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000147,AC00385,973.39,591.6,NORMAL,Sacramento,"2023-08-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000903,AC00385,328.34,591.6,NORMAL,San Diego,"2023-10-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001833,AC00385,136.88,591.6,NORMAL,Memphis,"2023-07-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002202,AC00385,1431.54,591.6,NORMAL,Portland,"2023-12-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002224,AC00385,220.52,591.6,NORMAL,Seattle,"2023-06-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000311,AC00386,49.99,217.95,NORMAL,Omaha,"2023-02-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000832,AC00386,39.69,217.95,NORMAL,Austin,"2023-04-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000914,AC00386,254.21,217.95,NORMAL,Phoenix,"2023-05-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001136,AC00386,297.03,217.95,NORMAL,Austin,"2023-09-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001427,AC00386,218.19,217.95,NORMAL,Austin,"2023-05-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001981,AC00386,135.43,217.95,NORMAL,San Jose,"2023-10-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002329,AC00386,663.45,217.95,FLAG,Albuquerque,"2023-12-12",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX002433,AC00386,85.58,217.95,NORMAL,Fort Worth,"2023-11-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000284,AC00387,362.04,238.45,NORMAL,Philadelphia,"2023-07-10",1,1.0,NORMAL,2,1.33,NORMAL,0,LOW
TX001736,AC00387,58.7,238.45,NORMAL,New York,"2023-03-03",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX002302,AC00387,294.61,238.45,NORMAL,Omaha,"2023-09-28",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX002004,AC00388,248.76,639.8,NORMAL,Denver,"2023-05-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002293,AC00388,1030.85,639.8,NORMAL,San Diego,"2023-09-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000308,AC00389,131.93,312.12,NORMAL,Fort Worth,"2023-09-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000822,AC00389,247.17,312.12,NORMAL,Chicago,"2023-05-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001952,AC00389,557.26,312.12,NORMAL,San Jose,"2023-10-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000029,AC00390,127.45,161.08,NORMAL,Las Vegas,"2023-01-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000711,AC00390,115.32,161.08,NORMAL,Denver,"2023-07-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000753,AC00390,142.58,161.08,NORMAL,San Antonio,"2023-06-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000898,AC00390,16.79,161.08,NORMAL,Detroit,"2023-11-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001109,AC00390,43.65,161.08,NORMAL,Charlotte,"2023-10-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001713,AC00390,583.3,161.08,FLAG,Nashville,"2023-02-03",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX002021,AC00390,98.48,161.08,NORMAL,Miami,"2023-02-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000221,AC00391,131.56,155.94,NORMAL,Charlotte,"2023-10-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001361,AC00391,7.86,155.94,NORMAL,Sacramento,"2023-10-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002059,AC00391,328.39,155.94,NORMAL,New York,"2023-11-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000013,AC00392,494.52,288.11,NORMAL,Mesa,"2023-06-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000479,AC00392,334.89,288.11,NORMAL,Fort Worth,"2023-07-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002354,AC00392,34.93,288.11,NORMAL,Columbus,"2023-10-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000006,AC00393,92.15,209.21,NORMAL,Oklahoma City,"2023-04-03",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX000631,AC00393,339.35,209.21,NORMAL,Boston,"2023-02-03",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX000666,AC00393,152.18,209.21,NORMAL,Los Angeles,"2023-08-07",1,1.0,NORMAL,4,1.38,NORMAL,0,LOW
TX001166,AC00393,161.1,209.21,NORMAL,Miami,"2023-04-10",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001479,AC00393,373.52,209.21,NORMAL,Colorado Springs,"2023-09-25",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001565,AC00393,28.38,209.21,NORMAL,Sacramento,"2023-05-18",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001695,AC00393,392.05,209.21,NORMAL,Denver,"2023-06-19",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX001859,AC00393,134.92,209.21,NORMAL,Los Angeles,"2023-10-31",1,1.0,NORMAL,1,1.38,NORMAL,0,LOW
TX000239,AC00394,33.06,240.11,NORMAL,Fort Worth,"2023-01-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000732,AC00394,230.32,240.11,NORMAL,Las Vegas,"2023-05-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001028,AC00394,451.15,240.11,NORMAL,Colorado Springs,"2023-02-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001665,AC00394,270.36,240.11,NORMAL,Oklahoma City,"2023-03-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001874,AC00394,36.74,240.11,NORMAL,Tucson,"2023-02-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002101,AC00394,139.52,240.11,NORMAL,Portland,"2023-09-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002141,AC00394,519.62,240.11,NORMAL,Washington,"2023-11-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000070,AC00395,189.12,317.42,NORMAL,Indianapolis,"2023-11-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000730,AC00395,371.47,317.42,NORMAL,Milwaukee,"2023-05-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000955,AC00395,391.66,317.42,NORMAL,Fresno,"2023-07-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000113,AC00396,254.37,410.84,NORMAL,Dallas,"2023-04-20",1,1.14,NORMAL,1,1.13,NORMAL,0,LOW
TX000191,AC00396,1422.55,410.84,FLAG,Washington,"2023-07-10",2,1.14,NORMAL,1,1.13,NORMAL,1,MEDIUM
TX001304,AC00396,91.84,410.84,NORMAL,Mesa,"2023-07-05",1,1.14,NORMAL,1,1.13,NORMAL,0,LOW
TX001469,AC00396,307.24,410.84,NORMAL,San Jose,"2023-11-02",1,1.14,NORMAL,2,1.13,NORMAL,0,LOW
TX001831,AC00396,198.92,410.84,NORMAL,Milwaukee,"2023-10-23",1,1.14,NORMAL,1,1.13,NORMAL,0,LOW
TX001870,AC00396,145.77,410.84,NORMAL,Memphis,"2023-04-05",1,1.14,NORMAL,1,1.13,NORMAL,0,LOW
TX002271,AC00396,789.8,410.84,NORMAL,Jacksonville,"2023-07-10",2,1.14,NORMAL,1,1.13,NORMAL,0,LOW
TX002346,AC00396,76.21,410.84,NORMAL,Los Angeles,"2023-01-10",1,1.14,NORMAL,1,1.13,NORMAL,0,LOW
TX000108,AC00397,756.59,264.85,NORMAL,Sacramento,"2023-03-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000145,AC00397,113.02,264.85,NORMAL,Jacksonville,"2023-09-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000361,AC00397,466.85,264.85,NORMAL,Austin,"2023-07-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000835,AC00397,193.82,264.85,NORMAL,Kansas City,"2023-04-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000861,AC00397,233.44,264.85,NORMAL,Chicago,"2023-01-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001486,AC00397,71.9,264.85,NORMAL,Los Angeles,"2023-02-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001815,AC00397,18.3,264.85,NORMAL,Mesa,"2023-02-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000472,AC00398,206.46,408.6,NORMAL,Virginia Beach,"2023-11-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000605,AC00398,175.07,408.6,NORMAL,Colorado Springs,"2023-09-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001219,AC00398,285.26,408.6,NORMAL,Atlanta,"2023-11-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001275,AC00398,1159.39,408.6,NORMAL,Oklahoma City,"2023-10-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001454,AC00398,142.78,408.6,NORMAL,San Diego,"2023-05-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001768,AC00398,473.2,408.6,NORMAL,Houston,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001783,AC00398,418.02,408.6,NORMAL,Los Angeles,"2023-06-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000783,AC00399,300.61,241.15,NORMAL,El Paso,"2023-05-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000870,AC00399,267.55,241.15,NORMAL,Charlotte,"2023-06-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001677,AC00399,556.04,241.15,NORMAL,Denver,"2023-07-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002175,AC00399,16.52,241.15,NORMAL,Boston,"2023-01-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002259,AC00399,65.01,241.15,NORMAL,Austin,"2023-10-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000244,AC00400,78.33,162.91,NORMAL,Memphis,"2023-07-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000414,AC00400,135.03,162.91,NORMAL,San Francisco,"2023-02-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000486,AC00400,188.99,162.91,NORMAL,Oklahoma City,"2023-06-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001504,AC00400,64.58,162.91,NORMAL,El Paso,"2023-12-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002244,AC00400,347.63,162.91,NORMAL,Chicago,"2023-12-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000046,AC00401,435.27,276.92,NORMAL,Chicago,"2023-10-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000231,AC00401,523.74,276.92,NORMAL,Oklahoma City,"2023-11-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000407,AC00401,364.42,276.92,NORMAL,Colorado Springs,"2023-10-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000981,AC00401,102.67,276.92,NORMAL,Albuquerque,"2023-05-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001183,AC00401,11.67,276.92,NORMAL,Fort Worth,"2023-11-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001803,AC00401,223.76,276.92,NORMAL,Boston,"2023-08-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000558,AC00402,770.65,328.71,NORMAL,Jacksonville,"2023-07-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000918,AC00402,330.61,328.71,NORMAL,Nashville,"2023-07-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001832,AC00402,137.81,328.71,NORMAL,Detroit,"2023-10-26",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002144,AC00402,75.77,328.71,NORMAL,Charlotte,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000141,AC00403,6.0,122.57,NORMAL,Chicago,"2023-10-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000277,AC00403,167.14,122.57,NORMAL,Denver,"2023-04-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000628,AC00403,22.81,122.57,NORMAL,New York,"2023-05-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000860,AC00403,154.24,122.57,NORMAL,Mesa,"2023-11-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001087,AC00403,79.43,122.57,NORMAL,Dallas,"2023-07-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001318,AC00403,27.28,122.57,NORMAL,Atlanta,"2023-12-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001342,AC00403,395.27,122.57,FLAG,Miami,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX001639,AC00403,128.4,122.57,NORMAL,Tucson,"2023-03-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000037,AC00404,78.13,87.41,NORMAL,Milwaukee,"2023-11-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000897,AC00404,79.76,87.41,NORMAL,Kansas City,"2023-04-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001197,AC00404,63.98,87.41,NORMAL,Baltimore,"2023-10-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002210,AC00404,127.78,87.41,NORMAL,Miami,"2023-04-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000040,AC00405,335.63,427.68,NORMAL,Oklahoma City,"2023-01-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000139,AC00405,997.43,427.68,NORMAL,Seattle,"2023-11-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001371,AC00405,512.95,427.68,NORMAL,Columbus,"2023-10-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001414,AC00405,362.68,427.68,NORMAL,Miami,"2023-01-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001604,AC00405,109.43,427.68,NORMAL,Denver,"2023-01-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001756,AC00405,247.93,427.68,NORMAL,Indianapolis,"2023-08-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000081,AC00406,183.71,183.71,NORMAL,Denver,"2023-06-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000450,AC00407,689.29,388.3,NORMAL,El Paso,"2023-01-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000540,AC00407,186.69,388.3,NORMAL,New York,"2023-12-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001049,AC00407,122.45,388.3,NORMAL,New York,"2023-01-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001535,AC00407,872.72,388.3,NORMAL,Washington,"2023-04-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001974,AC00407,584.41,388.3,NORMAL,Las Vegas,"2023-01-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002441,AC00407,219.44,388.3,NORMAL,Washington,"2023-07-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002499,AC00407,43.1,388.3,NORMAL,Denver,"2023-10-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001740,AC00408,248.15,278.19,NORMAL,Milwaukee,"2023-06-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002297,AC00408,308.23,278.19,NORMAL,Las Vegas,"2023-04-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001283,AC00409,76.02,262.94,NORMAL,Albuquerque,"2023-07-12",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX001353,AC00409,192.23,262.94,NORMAL,Albuquerque,"2023-12-28",1,1.0,NORMAL,3,1.4,NORMAL,0,LOW
TX001608,AC00409,122.81,262.94,NORMAL,San Jose,"2023-10-24",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX001948,AC00409,354.96,262.94,NORMAL,Fort Worth,"2023-11-29",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX001994,AC00409,568.68,262.94,NORMAL,Houston,"2023-04-25",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX000379,AC00410,295.5,315.6,NORMAL,Mesa,"2023-11-23",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX001171,AC00410,124.98,315.6,NORMAL,Washington,"2023-02-21",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX001284,AC00410,170.19,315.6,NORMAL,Los Angeles,"2023-07-07",1,1.0,NORMAL,5,1.8,NORMAL,0,LOW
TX001399,AC00410,282.65,315.6,NORMAL,Fort Worth,"2023-03-08",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX001600,AC00410,704.69,315.6,NORMAL,Las Vegas,"2023-07-18",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX000005,AC00411,13.45,280.8,NORMAL,Atlanta,"2023-10-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000396,AC00411,826.23,280.8,NORMAL,Colorado Springs,"2023-05-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000803,AC00411,362.27,280.8,NORMAL,Jacksonville,"2023-05-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001205,AC00411,359.42,280.8,NORMAL,Baltimore,"2023-05-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001597,AC00411,11.86,280.8,NORMAL,Sacramento,"2023-09-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001702,AC00411,111.55,280.8,NORMAL,Denver,"2023-12-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000852,AC00412,227.5,285.88,NORMAL,Sacramento,"2023-03-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001152,AC00412,438.59,285.88,NORMAL,San Jose,"2023-10-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001389,AC00412,407.65,285.88,NORMAL,Denver,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002468,AC00412,69.8,285.88,NORMAL,New York,"2023-05-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000565,AC00413,365.7,360.28,NORMAL,Houston,"2023-01-27",1,1.0,NORMAL,2,1.25,NORMAL,0,LOW
TX000609,AC00413,121.82,360.28,NORMAL,Dallas,"2023-09-08",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX001594,AC00413,854.64,360.28,NORMAL,Fort Worth,"2023-11-07",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX002128,AC00413,98.95,360.28,NORMAL,Mesa,"2023-12-29",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX000222,AC00414,485.51,314.08,NORMAL,Milwaukee,"2023-11-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001014,AC00414,420.6,314.08,NORMAL,Louisville,"2023-04-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002177,AC00414,36.12,314.08,NORMAL,Houston,"2023-11-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000247,AC00415,34.07,36.06,NORMAL,Philadelphia,"2023-11-06",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX001128,AC00415,4.72,36.06,NORMAL,Fort Worth,"2023-04-17",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX002331,AC00415,69.38,36.06,NORMAL,Detroit,"2023-01-11",1,1.0,NORMAL,2,1.33,NORMAL,0,LOW
TX000639,AC00416,655.15,508.78,NORMAL,Seattle,"2023-01-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000718,AC00416,28.73,508.78,NORMAL,Kansas City,"2023-10-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001016,AC00416,285.18,508.78,NORMAL,Sacramento,"2023-03-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001514,AC00416,214.15,508.78,NORMAL,Detroit,"2023-10-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002268,AC00416,1360.67,508.78,NORMAL,Raleigh,"2023-04-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000220,AC00417,361.27,154.34,NORMAL,Omaha,"2023-01-06",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX000464,AC00417,302.16,154.34,NORMAL,Kansas City,"2023-10-18",1,1.0,NORMAL,5,1.8,NORMAL,0,LOW
TX000797,AC00417,51.07,154.34,NORMAL,Dallas,"2023-01-23",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX001213,AC00417,51.15,154.34,NORMAL,Los Angeles,"2023-03-01",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX001267,AC00417,6.03,154.34,NORMAL,Chicago,"2023-08-09",1,1.0,NORMAL,1,1.8,NORMAL,0,LOW
TX000333,AC00418,288.17,286.34,NORMAL,Virginia Beach,"2023-09-08",1,1.2,NORMAL,1,2.17,NORMAL,0,LOW
TX000589,AC00418,178.88,286.34,NORMAL,Dallas,"2023-06-19",1,1.2,NORMAL,4,2.17,NORMAL,0,LOW
TX000692,AC00418,25.94,286.34,NORMAL,San Jose,"2023-10-16",2,1.2,NORMAL,5,2.17,NORMAL,0,LOW
TX000723,AC00418,75.53,286.34,NORMAL,Fresno,"2023-08-21",1,1.2,NORMAL,1,2.17,NORMAL,0,LOW
TX000866,AC00418,101.81,286.34,NORMAL,Fort Worth,"2023-06-29",1,1.2,NORMAL,1,2.17,NORMAL,0,LOW
TX002195,AC00418,1047.69,286.34,FLAG,Austin,"2023-10-16",2,1.2,NORMAL,1,2.17,NORMAL,1,MEDIUM
TX000055,AC00419,104.63,280.61,NORMAL,Omaha,"2023-03-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001508,AC00419,285.49,280.61,NORMAL,Charlotte,"2023-08-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002206,AC00419,451.7,280.61,NORMAL,Chicago,"2023-03-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000440,AC00420,232.79,447.89,NORMAL,Indianapolis,"2023-09-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
